osmid,y,x,street_count,highway,geometry
1843870150,34.6995048,135.4956475,5,traffic_signals,POINT (135.4956475 34.6995048)
1851478464,34.7121381,135.5138046,3,,POINT (135.5138046 34.7121381)
1851478467,34.7122381,135.5071932,4,,POINT (135.5071932 34.7122381)
1851478482,34.712321,135.5077622,3,,POINT (135.5077622 34.712321)
1851478483,34.7124931,135.5088478,4,traffic_signals,POINT (135.5088478 34.7124931)
1851478486,34.7127264,135.5120918,4,,POINT (135.5120918 34.7127264)
1851478490,34.7134254,135.5102302,3,,POINT (135.5102302 34.7134254)
1851478492,34.7135129,135.510037,3,,POINT (135.510037 34.7135129)
1851478494,34.7135779,135.5070368,4,,POINT (135.5070368 34.7135779)
1851478502,34.7136532,135.5075667,4,,POINT (135.5075667 34.7136532)
1851478505,34.7136711,135.5082906,4,traffic_signals,POINT (135.5082906 34.7136711)
1851478520,34.714335,135.5124473,4,,POINT (135.5124473 34.714335)
1851478521,34.7143197,135.5074554,3,,POINT (135.5074554 34.7143197)
1851478522,34.7144004,135.5074874,3,,POINT (135.5074874 34.7144004)
1851478523,34.7148771,135.5068705,3,,POINT (135.5068705 34.7148771)
1851478524,34.7154939,135.5072979,3,,POINT (135.5072979 34.7154939)
1851478527,34.7168129,135.5152277,4,,POINT (135.5152277 34.7168129)
1851478528,34.7169626,135.5144998,4,,POINT (135.5144998 34.7169626)
1851478530,34.7170369,135.5141235,4,,POINT (135.5141235 34.7170369)
1851478533,34.7170884,135.5127299,4,,POINT (135.5127299 34.7170884)
1851478535,34.7171848,135.5132954,4,,POINT (135.5132954 34.7171848)
1851478537,34.7172108,135.5071391,3,,POINT (135.5071391 34.7172108)
1851478542,34.7177982,135.51537,4,,POINT (135.51537 34.7177982)
1851478550,34.718182,135.5127041,3,,POINT (135.5127041 34.718182)
1851478562,34.718499,135.5170059,3,,POINT (135.5170059 34.718499)
1851478568,34.7186556,135.5132492,3,,POINT (135.5132492 34.7186556)
1851478577,34.7188441,135.5153123,3,,POINT (135.5153123 34.7188441)
1851478580,34.7189255,135.514114,3,,POINT (135.514114 34.7189255)
1851607286,34.7085745,135.5124107,3,,POINT (135.5124107 34.7085745)
1851607287,34.7087602,135.5125311,3,,POINT (135.5125311 34.7087602)
1851607288,34.7087993,135.5123333,3,,POINT (135.5123333 34.7087993)
1851607289,34.7088057,135.5118212,3,,POINT (135.5118212 34.7088057)
1851607290,34.7099415,135.5119364,4,,POINT (135.5119364 34.7099415)
1851607612,34.7121697,135.5119182,3,,POINT (135.5119182 34.7121697)
1851607723,34.7124747,135.5199106,3,traffic_signals,POINT (135.5199106 34.7124747)
1851607753,34.7125657,135.5097277,4,,POINT (135.5097277 34.7125657)
1851607761,34.7127859,135.5140008,3,,POINT (135.5140008 34.7127859)
1851607762,34.713026,135.5121864,3,,POINT (135.5121864 34.713026)
1851607763,34.7139495,135.5143751,3,,POINT (135.5143751 34.7139495)
1851607765,34.7140604,135.4934463,3,,POINT (135.4934463 34.7140604)
1851607766,34.714253,135.5200758,3,traffic_signals,POINT (135.5200758 34.714253)
1851607767,34.7142687,135.5128672,3,,POINT (135.5128672 34.7142687)
1851607768,34.714398,135.5119722,3,,POINT (135.5119722 34.714398)
1851607769,34.7146178,135.5160789,3,,POINT (135.5160789 34.7146178)
1851607770,34.7147727,135.4947155,3,,POINT (135.4947155 34.7147727)
1851607772,34.7155494,135.5105518,3,,POINT (135.5105518 34.7155494)
1851607783,34.71702,135.5117839,4,,POINT (135.5117839 34.71702)
1851607786,34.7171291,135.5058311,3,,POINT (135.5058311 34.7171291)
1851607788,34.7168282,135.5017301,1,,POINT (135.5017301 34.7168282)
1851607794,34.7172882,135.5038608,3,,POINT (135.5038608 34.7172882)
1851607795,34.717292,135.5046393,3,,POINT (135.5046393 34.717292)
1851607796,34.7172629,135.5086289,3,,POINT (135.5086289 34.7172629)
1851607802,34.7175083,135.5100061,3,,POINT (135.5100061 34.7175083)
1851607805,34.7179391,135.5116113,3,,POINT (135.5116113 34.7179391)
1851661839,34.7102889,135.5069123,4,traffic_signals,POINT (135.5069123 34.7102889)
1851662432,34.7119559,135.5047984,4,,POINT (135.5047984 34.7119559)
1851662455,34.7119802,135.5052062,4,traffic_signals,POINT (135.5052062 34.7119802)
1851662555,34.7121695,135.5067299,4,traffic_signals,POINT (135.5067299 34.7121695)
1851662619,34.7128715,135.5053917,4,,POINT (135.5053917 34.7128715)
1851662620,34.7128799,135.505197,3,,POINT (135.505197 34.7128799)
1851662621,34.7134345,135.5044755,4,,POINT (135.5044755 34.7134345)
1851662622,34.7134421,135.5053189,4,traffic_signals,POINT (135.5053189 34.7134421)
1851662624,34.7135348,135.5065555,3,,POINT (135.5065555 34.7135348)
1851662625,34.7136711,135.5080273,3,,POINT (135.5080273 34.7136711)
1851662626,34.7148026,135.5064922,4,traffic_signals,POINT (135.5064922 34.7148026)
1851662627,34.7155105,135.5056475,4,,POINT (135.5056475 34.7155105)
1851662628,34.7155142,135.5088834,3,,POINT (135.5088834 34.7155142)
1851662629,34.7162906,135.5057434,4,,POINT (135.5057434 34.7162906)
1851709174,34.7100065,135.5052731,4,traffic_signals,POINT (135.5052731 34.7100065)
1851709176,34.7124962,135.5046969,4,,POINT (135.5046969 34.7124962)
1851709177,34.7129488,135.5046159,4,,POINT (135.5046159 34.7129488)
1851709192,34.7142864,135.5038665,3,,POINT (135.5038665 34.7142864)
1851709196,34.7149394,135.5104423,4,,POINT (135.5104423 34.7149394)
1851709199,34.7155464,135.5103126,4,,POINT (135.5103126 34.7155464)
1851709201,34.7158607,135.5048904,3,,POINT (135.5048904 34.7158607)
1851709204,34.7164134,135.5064869,4,,POINT (135.5064869 34.7164134)
1851709206,34.7167103,135.5072101,3,,POINT (135.5072101 34.7167103)
1851709208,34.7168189,135.5086952,4,,POINT (135.5086952 34.7168189)
1851709210,34.7169302,135.5100685,4,,POINT (135.5100685 34.7169302)
1851709212,34.7169955,135.5106054,4,traffic_signals,POINT (135.5106054 34.7169955)
1851709215,34.7172044,135.5064529,3,,POINT (135.5064529 34.7172044)
1852316500,34.7101422,135.5060377,3,,POINT (135.5060377 34.7101422)
1852316735,34.7112365,135.5041171,4,,POINT (135.5041171 34.7112365)
1852316961,34.7116233,135.5067245,3,,POINT (135.5067245 34.7116233)
1852316969,34.7116272,135.5071865,3,,POINT (135.5071865 34.7116272)
1852317001,34.7116882,135.5067244,3,,POINT (135.5067244 34.7116882)
1852317146,34.7118594,135.5039766,4,,POINT (135.5039766 34.7118594)
1852317251,34.7120205,135.5056146,3,,POINT (135.5056146 34.7120205)
1852317252,34.7120229,135.5056393,3,,POINT (135.5056393 34.7120229)
1852317379,34.7123905,135.5038255,4,,POINT (135.5038255 34.7123905)
1852317381,34.7132906,135.5030387,3,,POINT (135.5030387 34.7132906)
1852317383,34.7133387,135.5035785,3,,POINT (135.5035785 34.7133387)
1852349809,34.7072169,135.5039628,3,,POINT (135.5039628 34.7072169)
1852349812,34.7073454,135.4967547,3,traffic_signals,POINT (135.4967547 34.7073454)
1852349828,34.7082211,135.4977344,3,traffic_signals,POINT (135.4977344 34.7082211)
1852349830,34.7082056,135.5118196,3,,POINT (135.5118196 34.7082056)
1852349863,34.7086395,135.5033909,4,,POINT (135.5033909 34.7086395)
1852349864,34.7087235,135.5063062,4,,POINT (135.5063062 34.7087235)
1852349865,34.7087541,135.5056235,4,traffic_signals,POINT (135.5056235 34.7087541)
1852349867,34.7090045,135.5143098,3,,POINT (135.5143098 34.7090045)
1852349868,34.7090739,135.5126773,3,,POINT (135.5126773 34.7090739)
1852349875,34.7094633,135.4978172,4,,POINT (135.4978172 34.7094633)
1852349877,34.709508,135.4951767,3,,POINT (135.4951767 34.709508)
1852349887,34.7095562,135.5023173,3,traffic_signals,POINT (135.5023173 34.7095562)
1852349891,34.7096203,135.4990728,4,,POINT (135.4990728 34.7096203)
1852349892,34.7096481,135.5032057,4,traffic_signals,POINT (135.5032057 34.7096481)
1852349898,34.7097785,135.4952833,3,,POINT (135.4952833 34.7097785)
1852349901,34.7099191,135.4960476,3,,POINT (135.4960476 34.7099191)
1852349903,34.7099206,135.4944613,3,,POINT (135.4944613 34.7099206)
1852349907,34.7100635,135.4979066,4,,POINT (135.4979066 34.7100635)
1852349909,34.7101471,135.5060715,3,,POINT (135.5060715 34.7101471)
1852349910,34.7101905,135.4990059,4,,POINT (135.4990059 34.7101905)
1852349911,34.7102399,135.5017772,3,,POINT (135.5017772 34.7102399)
1852349912,34.7103408,135.5027717,3,,POINT (135.5027717 34.7103408)
1852349913,34.7104077,135.4996991,4,,POINT (135.4996991 34.7104077)
1852349915,34.7104936,135.5017378,2,,POINT (135.5017378 34.7104936)
1852349920,34.7105181,135.5014154,2,,POINT (135.5014154 34.7105181)
1852349922,34.7105415,135.498938,4,,POINT (135.498938 34.7105415)
1852349924,34.710644,135.49967,4,,POINT (135.49967 34.710644)
1852349926,34.7107063,135.5025266,3,,POINT (135.5025266 34.7107063)
1852349928,34.7107207,135.4979893,4,,POINT (135.4979893 34.7107207)
1852349930,34.7107749,135.501346,3,,POINT (135.501346 34.7107749)
1852349931,34.7107864,135.5001931,3,,POINT (135.5001931 34.7107864)
1852349933,34.710814,135.4948327,4,,POINT (135.4948327 34.710814)
1852349935,34.710843,135.5004822,3,,POINT (135.5004822 34.710843)
1852349937,34.7108701,135.501346,3,,POINT (135.501346 34.7108701)
1852349940,34.7108601,135.4957514,4,traffic_signals,POINT (135.4957514 34.7108601)
1852349949,34.7109693,135.501342,3,,POINT (135.501342 34.7109693)
1852349961,34.7110949,135.5067324,3,,POINT (135.5067324 34.7110949)
1852350006,34.7112795,135.5013318,4,,POINT (135.5013318 34.7112795)
1852350102,34.71159,135.5013025,4,,POINT (135.5013025 34.71159)
1852350126,34.7116447,135.4954679,4,,POINT (135.4954679 34.7116447)
1852350177,34.7117143,135.5023971,4,traffic_signals,POINT (135.5023971 34.7117143)
1852350217,34.7117348,135.5027422,4,traffic_signals,POINT (135.5027422 34.7117348)
1852350245,34.7117746,135.5031962,3,,POINT (135.5031962 34.7117746)
1852350294,34.7118578,135.506733,3,,POINT (135.506733 34.7118578)
1852350296,34.7118698,135.507174,3,,POINT (135.507174 34.7118698)
1852350423,34.7121198,135.5012279,4,,POINT (135.5012279 34.7121198)
1852350440,34.7123377,135.5028541,3,,POINT (135.5028541 34.7123377)
1852350442,34.7125286,135.5051743,4,,POINT (135.5051743 34.7125286)
1852350444,34.7125485,135.5054701,3,,POINT (135.5054701 34.7125485)
1852350446,34.7127607,135.5012929,3,,POINT (135.5012929 34.7127607)
1852350448,34.7128463,135.5037032,3,,POINT (135.5037032 34.7128463)
1852350450,34.7130046,135.5052198,3,,POINT (135.5052198 34.7130046)
1852350452,34.7132729,135.5012418,4,,POINT (135.5012418 34.7132729)
1852350454,34.7135822,135.5053463,3,,POINT (135.5053463 34.7135822)
1852350458,34.7137359,135.5011812,4,traffic_signals,POINT (135.5011812 34.7137359)
1852350459,34.7137201,135.5031151,3,,POINT (135.5031151 34.7137201)
1852350460,34.7138578,135.5042446,4,,POINT (135.5042446 34.7138578)
1852350462,34.7139722,135.5051965,4,,POINT (135.5051965 34.7139722)
1852350464,34.7139979,135.5054289,3,,POINT (135.5054289 34.7139979)
1852350466,34.7141428,135.503196,4,traffic_signals,POINT (135.503196 34.7141428)
1852350468,34.7142845,135.5065029,3,,POINT (135.5065029 34.7142845)
1852350470,34.7143022,135.5069436,4,,POINT (135.5069436 34.7143022)
1852350472,34.7145379,135.5051435,3,,POINT (135.5051435 34.7145379)
1852350474,34.7146069,135.505077,3,,POINT (135.505077 34.7146069)
1852350480,34.7162294,135.5048687,4,,POINT (135.5048687 34.7162294)
1852350482,34.7164408,135.5072028,3,,POINT (135.5072028 34.7164408)
1852381444,34.7113272,135.5023197,3,,POINT (135.5023197 34.7113272)
1852381807,34.7149448,135.5024446,4,,POINT (135.5024446 34.7149448)
1852381808,34.7151214,135.5002405,3,,POINT (135.5002405 34.7151214)
1852381811,34.7157661,135.5012979,4,,POINT (135.5012979 34.7157661)
1852381812,34.7160862,135.5020381,4,,POINT (135.5020381 34.7160862)
1852381813,34.7160896,135.5025315,3,,POINT (135.5025315 34.7160896)
1852381814,34.7161066,135.5030703,5,,POINT (135.5030703 34.7161066)
1852381815,34.7167589,135.5017601,3,,POINT (135.5017601 34.7167589)
1852381816,34.7170553,135.5023714,1,,POINT (135.5023714 34.7170553)
1852430709,34.7040534,135.5062873,3,,POINT (135.5062873 34.7040534)
1852430710,34.7041112,135.5138874,3,,POINT (135.5138874 34.7041112)
1852430711,34.7041082,135.5075675,3,,POINT (135.5075675 34.7041082)
1852430722,34.7049784,135.5148554,4,,POINT (135.5148554 34.7049784)
1852430726,34.7055625,135.5061902,3,,POINT (135.5061902 34.7055625)
1852430727,34.7056277,135.5074306,4,,POINT (135.5074306 34.7056277)
1852430729,34.7061045,135.5043512,4,traffic_signals,POINT (135.5043512 34.7061045)
1852430731,34.7065002,135.5048675,3,,POINT (135.5048675 34.7065002)
1852430734,34.7070919,135.5024461,4,,POINT (135.5024461 34.7070919)
1852430746,34.7098498,135.5044491,4,traffic_signals,POINT (135.5044491 34.7098498)
1852430809,34.7102543,135.5052602,3,,POINT (135.5052602 34.7102543)
1852430859,34.7107281,135.5042537,3,,POINT (135.5042537 34.7107281)
1852430866,34.7107404,135.5048288,3,,POINT (135.5048288 34.7107404)
1852430891,34.7110052,135.4995956,4,,POINT (135.4995956 34.7110052)
1852431441,34.7119789,135.495356,4,,POINT (135.495356 34.7119789)
1852431447,34.7125745,135.4992559,4,,POINT (135.4992559 34.7125745)
1852431458,34.7125857,135.496097,3,,POINT (135.496097 34.7125857)
1852431460,34.7128767,135.4965891,3,,POINT (135.4965891 34.7128767)
1852431464,34.713088,135.4951672,4,traffic_signals,POINT (135.4951672 34.713088)
1852431469,34.7132695,135.4990732,3,,POINT (135.4990732 34.7132695)
1852431477,34.7135907,135.4988804,3,,POINT (135.4988804 34.7135907)
1852431481,34.7138956,135.5002148,3,,POINT (135.5002148 34.7138956)
1852431485,34.7140258,135.5054348,3,,POINT (135.5054348 34.7140258)
1852431489,34.7140313,135.5061457,3,,POINT (135.5061457 34.7140313)
1852431491,34.7141248,135.5010259,4,,POINT (135.5010259 34.7141248)
1852431524,34.7150905,135.5049721,3,,POINT (135.5049721 34.7150905)
1852431528,34.7152942,135.5004912,3,,POINT (135.5004912 34.7152942)
1852431533,34.7154933,135.5028355,3,,POINT (135.5028355 34.7154933)
1852431537,34.7158773,135.506496,4,,POINT (135.506496 34.7158773)
1852431539,34.7159532,135.5072539,3,,POINT (135.5072539 34.7159532)
1852431541,34.7159635,135.5057032,3,,POINT (135.5057032 34.7159635)
1852431547,34.7167209,135.5047698,4,,POINT (135.5047698 34.7167209)
1852464717,34.7088561,135.509487,3,,POINT (135.509487 34.7088561)
1852464719,34.7095202,135.5179467,3,,POINT (135.5179467 34.7095202)
1852464732,34.7099986,135.5093631,4,traffic_signals,POINT (135.5093631 34.7099986)
1852464894,34.7105968,135.5132733,3,,POINT (135.5132733 34.7105968)
1852464955,34.7108078,135.5188319,3,,POINT (135.5188319 34.7108078)
1852465000,34.7109398,135.5134273,3,,POINT (135.5134273 34.7109398)
1852465024,34.7111122,135.5026227,3,,POINT (135.5026227 34.7111122)
1852465189,34.711747,135.5137226,3,,POINT (135.5137226 34.711747)
1852465202,34.7121803,135.5160993,4,,POINT (135.5160993 34.7121803)
1852465215,34.7126532,135.5120701,3,,POINT (135.5120701 34.7126532)
1852465216,34.7126621,135.511173,4,,POINT (135.511173 34.7126621)
1852465217,34.7137724,135.5163294,4,,POINT (135.5163294 34.7137724)
1852586648,34.7070463,135.5040219,3,,POINT (135.5040219 34.7070463)
1852586678,34.7073667,135.5054934,4,,POINT (135.5054934 34.7073667)
1852586681,34.7079306,135.5081652,4,,POINT (135.5081652 34.7079306)
1852586685,34.708285,135.5071721,3,,POINT (135.5071721 34.708285)
1852586689,34.7090233,135.5018961,3,,POINT (135.5018961 34.7090233)
1852586692,34.7094915,135.5017321,4,,POINT (135.5017321 34.7094915)
1852586693,34.7095187,135.5019869,4,traffic_signals,POINT (135.5019869 34.7095187)
1852586887,34.7099574,135.5016563,3,,POINT (135.5016563 34.7099574)
1852586938,34.7100056,135.5020624,4,,POINT (135.5020624 34.7100056)
1852587202,34.7102351,135.5021073,3,,POINT (135.5021073 34.7102351)
1852587207,34.7102382,135.5016128,3,,POINT (135.5016128 34.7102382)
1852587596,34.7109352,135.5022424,3,,POINT (135.5022424 34.7109352)
1852587931,34.7122143,135.5025015,3,,POINT (135.5025015 34.7122143)
1852587932,34.7131007,135.5026694,3,,POINT (135.5026694 34.7131007)
1852587936,34.7140414,135.5027609,4,traffic_signals,POINT (135.5027609 34.7140414)
1852757967,34.7093514,135.5000079,3,,POINT (135.5000079 34.7093514)
1852758009,34.7097598,135.5006555,3,,POINT (135.5006555 34.7097598)
1852758098,34.7101727,135.5006016,3,,POINT (135.5006016 34.7101727)
1852758104,34.7102023,135.5007856,3,,POINT (135.5007856 34.7102023)
1852758141,34.7103491,135.4964297,4,traffic_signals,POINT (135.4964297 34.7103491)
1852758186,34.71053,135.500543,3,,POINT (135.500543 34.71053)
1852758190,34.7105701,135.5007159,3,,POINT (135.5007159 34.7105701)
1852758222,34.7108651,135.4988585,4,,POINT (135.4988585 34.7108651)
1852758251,34.7111169,135.5001499,3,,POINT (135.5001499 34.7111169)
1852758260,34.7111657,135.50042,3,,POINT (135.50042 34.7111657)
1852758422,34.7116641,135.5017553,3,,POINT (135.5017553 34.7116641)
1852758425,34.7119516,135.500284,3,,POINT (135.500284 34.7119516)
1852758426,34.7121804,135.5016994,3,,POINT (135.5016994 34.7121804)
1852758427,34.7121988,135.5019889,3,,POINT (135.5019889 34.7121988)
1852758430,34.7124498,135.4985081,3,,POINT (135.4985081 34.7124498)
1852758431,34.7126748,135.4999319,4,,POINT (135.4999319 34.7126748)
1852758432,34.7127054,135.5002019,4,,POINT (135.5002019 34.7127054)
1852933005,34.7117123,135.4981093,3,,POINT (135.4981093 34.7117123)
1852983894,34.7053893,135.4977162,3,traffic_signals,POINT (135.4977162 34.7053893)
1852983910,34.7068379,135.5004342,4,,POINT (135.5004342 34.7068379)
1852983913,34.7070132,135.5015052,4,,POINT (135.5015052 34.7070132)
1852983916,34.7078413,135.4973995,3,,POINT (135.4973995 34.7078413)
1852983929,34.7093562,135.4971527,3,,POINT (135.4971527 34.7093562)
1852983975,34.7098996,135.4970188,4,,POINT (135.4970188 34.7098996)
1852984069,34.7105008,135.4968835,3,,POINT (135.4968835 34.7105008)
1852984147,34.7140613,135.4984759,4,traffic_signals,POINT (135.4984759 34.7140613)
1852984148,34.7149379,135.4985104,3,,POINT (135.4985104 34.7149379)
1852991038,34.7053531,135.5007804,3,,POINT (135.5007804 34.7053531)
1852991043,34.7084538,135.5017952,4,,POINT (135.5017952 34.7084538)
1852991048,34.7086927,135.5046748,4,,POINT (135.5046748 34.7086927)
1853540298,34.7081546,135.4994241,4,,POINT (135.4994241 34.7081546)
1853540299,34.708294,135.5004474,4,,POINT (135.5004474 34.708294)
1854320401,34.7076439,135.5038323,3,,POINT (135.5038323 34.7076439)
1854423138,34.7061431,135.5002394,3,,POINT (135.5002394 34.7061431)
1854423159,34.7062596,135.5138162,3,,POINT (135.5138162 34.7062596)
1854423493,34.7073832,135.4991552,4,,POINT (135.4991552 34.7073832)
1854423565,34.7074343,135.506053,4,traffic_signals,POINT (135.506053 34.7074343)
1854423580,34.7075251,135.4990165,3,,POINT (135.4990165 34.7075251)
1854480838,34.7022856,135.4994801,3,traffic_signals,POINT (135.4994801 34.7022856)
1854480941,34.7036545,135.4996285,1,,POINT (135.4996285 34.7036545)
1854480943,34.7036983,135.5011187,4,,POINT (135.5011187 34.7036983)
1854481035,34.7042664,135.499333,3,traffic_signals,POINT (135.499333 34.7042664)
1854481055,34.7043565,135.5020761,3,,POINT (135.5020761 34.7043565)
1854481175,34.7047623,135.4939399,4,,POINT (135.4939399 34.7047623)
1854481239,34.7050463,135.4959173,3,,POINT (135.4959173 34.7050463)
1854481350,34.7055654,135.4989723,4,traffic_signals,POINT (135.4989723 34.7055654)
1854481674,34.7079177,135.4953435,3,,POINT (135.4953435 34.7079177)
1854481675,34.7079851,135.4959365,3,,POINT (135.4959365 34.7079851)
1857317621,34.7083547,135.5140933,3,,POINT (135.5140933 34.7083547)
1857317625,34.7085196,135.5128359,3,,POINT (135.5128359 34.7085196)
1860333518,34.7033766,135.5164461,3,,POINT (135.5164461 34.7033766)
1860333520,34.7035286,135.5148829,3,,POINT (135.5148829 34.7035286)
1860333607,34.7060557,135.5073959,3,,POINT (135.5073959 34.7060557)
1860333610,34.7060834,135.5089832,4,,POINT (135.5089832 34.7060834)
1860333614,34.7060938,135.5096884,3,,POINT (135.5096884 34.7060938)
1860333652,34.7062915,135.5042636,4,,POINT (135.5042636 34.7062915)
1860942966,34.7089292,135.5037935,1,,POINT (135.5037935 34.7089292)
1861047832,34.7068328,135.5051559,3,,POINT (135.5051559 34.7068328)
1861048054,34.7072376,135.5055242,3,,POINT (135.5055242 34.7072376)
1861048096,34.7073783,135.5058737,3,crossing,POINT (135.5058737 34.7073783)
1862439118,34.7045068,135.5053469,4,,POINT (135.5053469 34.7045068)
1862439121,34.7045507,135.5054837,4,,POINT (135.5054837 34.7045507)
1862439622,34.7087432,135.5071773,4,,POINT (135.5071773 34.7087432)
1862492537,34.7099628,135.506125,3,,POINT (135.506125 34.7099628)
1862547808,34.7032571,135.5127689,5,traffic_signals,POINT (135.5127689 34.7032571)
1862547820,34.7042549,135.5131508,3,,POINT (135.5131508 34.7042549)
1862547840,34.7046792,135.5053234,3,,POINT (135.5053234 34.7046792)
1862547841,34.7046968,135.5114096,1,,POINT (135.5114096 34.7046968)
1862547843,34.7047046,135.5118745,3,,POINT (135.5118745 34.7047046)
1862547844,34.7048438,135.5050741,3,,POINT (135.5050741 34.7048438)
1862547845,34.7048372,135.5121188,3,,POINT (135.5121188 34.7048372)
1862547848,34.7051858,135.5047586,3,,POINT (135.5047586 34.7051858)
1862547850,34.7057384,135.5090455,3,,POINT (135.5090455 34.7057384)
1862547851,34.7057777,135.5097214,3,,POINT (135.5097214 34.7057777)
1862548132,34.7099561,135.5156013,3,,POINT (135.5156013 34.7099561)
1862548205,34.7132811,135.5001878,3,,POINT (135.5001878 34.7132811)
1862548299,34.7144224,135.5106602,3,,POINT (135.5106602 34.7144224)
1862548302,34.7144214,135.5111628,4,,POINT (135.5111628 34.7144214)
1862548304,34.7144215,135.5117772,3,,POINT (135.5117772 34.7144215)
1862570918,34.7126566,135.5116096,3,,POINT (135.5116096 34.7126566)
1862570986,34.7128542,135.5116609,3,,POINT (135.5116609 34.7128542)
1862571027,34.7130009,135.5113168,3,,POINT (135.5113168 34.7130009)
1862620274,34.7131562,135.5022276,4,,POINT (135.5022276 34.7131562)
1862620464,34.7134945,135.506209,3,,POINT (135.506209 34.7134945)
1862620890,34.7139422,135.5023979,3,,POINT (135.5023979 34.7139422)
1862636081,34.7146144,135.5055407,4,traffic_signals,POINT (135.5055407 34.7146144)
1862742479,34.7133153,135.5052902,3,,POINT (135.5052902 34.7133153)
1862742859,34.7144585,135.5058732,1,,POINT (135.5058732 34.7144585)
1862742951,34.714987,135.5038391,3,,POINT (135.5038391 34.714987)
1862796238,34.7101762,135.4946307,3,,POINT (135.4946307 34.7101762)
1862796254,34.7127355,135.4970619,3,,POINT (135.4970619 34.7127355)
1862796257,34.7135175,135.5023228,3,,POINT (135.5023228 34.7135175)
1862796259,34.7137755,135.5014302,3,,POINT (135.5014302 34.7137755)
1862796262,34.7145651,135.4992213,3,,POINT (135.4992213 34.7145651)
1862796263,34.7147541,135.4996368,3,,POINT (135.4996368 34.7147541)
1862796264,34.7159116,135.4985707,3,,POINT (135.4985707 34.7159116)
1862796265,34.71607,135.4991348,3,,POINT (135.4991348 34.71607)
1862796267,34.7162495,135.4997749,3,,POINT (135.4997749 34.7162495)
1862921180,34.712148,135.4960394,3,,POINT (135.4960394 34.712148)
1862921874,34.7131772,135.5053787,2,,POINT (135.5053787 34.7131772)
1862923198,34.7150077,135.5006229,3,,POINT (135.5006229 34.7150077)
1862923204,34.7154968,135.5022573,4,,POINT (135.5022573 34.7154968)
1863176895,34.711673,135.5003366,3,,POINT (135.5003366 34.711673)
1863176899,34.711812,135.5012712,3,,POINT (135.5012712 34.711812)
1863176917,34.7118983,135.5000441,3,,POINT (135.5000441 34.7118983)
1863177749,34.7134874,135.4998859,4,traffic_signals,POINT (135.4998859 34.7134874)
1863177780,34.7135762,135.4998809,3,traffic_signals,POINT (135.4998809 34.7135762)
1863177810,34.7135522,135.5001935,4,traffic_signals,POINT (135.5001935 34.7135522)
1863177889,34.7136449,135.5001909,3,traffic_signals,POINT (135.5001909 34.7136449)
1863178013,34.7156646,135.4997724,3,,POINT (135.4997724 34.7156646)
1863178015,34.7161241,135.5036318,4,traffic_signals,POINT (135.5036318 34.7161241)
1863178018,34.716706,135.5037368,3,,POINT (135.5037368 34.716706)
1863178039,34.7167159,135.5057825,3,,POINT (135.5057825 34.7167159)
1863933771,34.6931984,135.5037998,3,traffic_signals,POINT (135.5037998 34.6931984)
1863935223,34.6940386,135.5035665,3,,POINT (135.5035665 34.6940386)
1864379887,34.7112216,135.4959826,1,,POINT (135.4959826 34.7112216)
1864379911,34.7112435,135.4969954,3,,POINT (135.4969954 34.7112435)
1864379928,34.7113399,135.4955755,4,,POINT (135.4955755 34.7113399)
1864379956,34.7114431,135.4972733,3,,POINT (135.4972733 34.7114431)
1864380006,34.7115291,135.4980783,3,,POINT (135.4980783 34.7115291)
1864380021,34.7115137,135.4972274,3,,POINT (135.4972274 34.7115137)
1864380225,34.7117732,135.4966636,3,,POINT (135.4966636 34.7117732)
1864380237,34.7117926,135.4968988,4,,POINT (135.4968988 34.7117926)
1864380272,34.7118099,135.4970551,3,,POINT (135.4970551 34.7118099)
1864380422,34.7119318,135.4969981,4,,POINT (135.4969981 34.7119318)
1864380455,34.7118882,135.4975468,3,,POINT (135.4975468 34.7118882)
1864380558,34.7120144,135.49751,3,,POINT (135.49751 34.7120144)
1864380684,34.7121738,135.4977708,3,,POINT (135.4977708 34.7121738)
1864380741,34.7122831,135.4966552,3,,POINT (135.4966552 34.7122831)
1864380754,34.7123173,135.4966457,3,,POINT (135.4966457 34.7123173)
1864380845,34.7125003,135.4974106,1,,POINT (135.4974106 34.7125003)
1864381032,34.7134847,135.4983211,3,,POINT (135.4983211 34.7134847)
1864438216,34.7102687,135.4959298,3,,POINT (135.4959298 34.7102687)
1864438224,34.7103303,135.4963076,4,traffic_signals,POINT (135.4963076 34.7103303)
1865061610,34.7033702,135.5163216,3,,POINT (135.5163216 34.7033702)
1865061611,34.7033921,135.5156006,3,,POINT (135.5156006 34.7033921)
1865061633,34.7040325,135.5122186,3,,POINT (135.5122186 34.7040325)
1865061663,34.7046771,135.5124329,3,,POINT (135.5124329 34.7046771)
1865061670,34.7051113,135.4965207,3,,POINT (135.4965207 34.7051113)
1865061685,34.706036,135.5052526,3,,POINT (135.5052526 34.706036)
1865061691,34.7061523,135.5053317,3,,POINT (135.5053317 34.7061523)
1866807117,34.7030779,135.5128702,5,traffic_signals,POINT (135.5128702 34.7030779)
1866807119,34.7033298,135.5147653,3,,POINT (135.5147653 34.7033298)
1866807120,34.7033927,135.5132571,3,,POINT (135.5132571 34.7033927)
1866807121,34.7039445,135.5137492,4,,POINT (135.5137492 34.7039445)
1867168635,34.6921276,135.5147369,3,traffic_signals,POINT (135.5147369 34.6921276)
1867168636,34.6921584,135.5185247,3,,POINT (135.5185247 34.6921584)
